CO,O3,SO2,HCHO,NO2,CO_N,NO2_N,SO2_N,O3_N,AQI,Category,Hotspot
0.040274318711346,0.1104324146084216,0.00010780567604941586,7.884389476935398e-05,9.603910766033992e-06,0.7041381535893311,0.04165624270043691,0.050667011062770516,0.686364587340119,185.0,Moderate,Normal
0.0503947863941275,0.1168987808857997,0.0006955814041402131,0.00018284370421744025,6.498236920584019e-05,0.8810798786297768,0.2818561530643751,0.3269125707488255,0.726554642382384,276.0,Poor,Normal
0.039621293660921,0.126577061475268,0.0004932343079700978,0.0001588687158791502,4.238552993321071e-05,0.6927209560310196,0.18384405737388854,0.23181254507419155,0.7867075339632379,236.0,Poor,Normal
0.0376826649562984,0.1190570391566622,1.3759448219400482e-05,0.0001310105770364121,1.0325439857159236e-05,0.6588268398734775,0.04478582102197215,0.006466729217767934,0.7399687477671716,182.0,Moderate,Normal
0.0426188100724762,0.1095066864772234,0.00013028701024711526,0.00016162704089393225,1.250252264673633e-05,0.7451281906887615,0.054228754350997485,0.061232892658638946,0.680610959575916,192.0,Moderate,Normal
0.0349965550495121,0.122163863308195,0.00010870393838975074,0.00010973740690482378,1.05170020895968e-05,0.6118640970979013,0.04561670783892162,0.051089180558875305,0.7592784231398091,183.0,Moderate,Normal
0.0413329543581996,0.1278902467386038,0.00035907290021912027,0.00011697087420345458,1.9927705269380244e-05,0.7226468651839817,0.08643492712363889,0.1687587451277046,0.7948693029924362,220.0,Poor,Normal
0.0332522387006991,0.1458299696361217,0.0007234577888622265,0.00026289946044926376,1.0992747842905604e-05,0.5813672511566476,0.047680219365249306,0.3400140431838472,0.9063690881525438,227.0,Poor,Hotspot
0.0443335267032938,0.1169013967622737,0.0006228015167726172,0.00019353779164592465,4.177146954758279e-05,0.7751075284152785,0.1811806165028106,0.2927071421152638,0.7265709006973268,244.0,Poor,Normal
0.0344541282568975,0.1147976260657646,3.5941907202931315e-05,0.00012754632223700593,7.936889131711621e-06,0.6023805499534668,0.03442566138018916,0.01689214405587747,0.7134954489734125,171.0,Moderate,Normal
0.0337549915122457,0.1265545052201896,0.0001353747322894444,2.724292239875028e-05,5.921396017788879e-06,0.590157156182019,0.02568361115086408,0.06362404383406343,0.7865673412964043,182.0,Moderate,Normal
0.0430892383058741,0.1109955808104485,0.00014297249214517067,0.00015601213638492744,1.7740227277738655e-05,0.7533529472646628,0.07694690538524909,0.0671948742093203,0.6898648036419059,199.0,Moderate,Normal
0.0319857207824919,0.15613873591269,0.0004873104429278433,1.7421814458297494e-05,-2.8358314648258027e-09,0.5592240190189185,-1.2300206304926123e-05,0.2290284195380492,0.9704406031736685,214.0,Poor,Normal
0.0153331273029506,0.1478538149898973,7.2345963634718e-05,6.084340916375929e-05,9.991381979803829e-07,0.26807753162086856,0.0043336870031681326,0.034001491147338456,0.9189477842356637,152.0,Moderate,Normal
0.03420793800207,0.1104763584671152,9.830778185093296e-05,0.0001402827410748486,7.351436678578733e-06,0.5980762697815695,0.03188630527085071,0.046203146746322366,0.6866377092178333,170.0,Moderate,Normal
0.0463154559903944,0.1202743428689529,0.00010215500946834568,0.0001314847327768658,3.4059746802330215e-05,0.8097586925669512,0.1477315974374887,0.04801128460506642,0.7475345894008679,222.0,Poor,Normal
0.0499818572397368,0.1283112870884402,0.0003510279093394549,0.00012397026015014743,3.30192844377822e-05,0.8738604102032641,0.14321866996094773,0.16497772304392258,0.7974861722060064,247.0,Poor,Normal
0.014295580379096,0.1467039787791853,0.0004213370577487016,0.00022803961843731333,1.5167971424944045e-06,0.2499375258156443,0.006578993853060179,0.19802194233560783,0.9118012696993975,166.0,Moderate,Hotspot
0.0376295049918983,0.1116393440908323,0.0002097740132492474,0.00016664566686238746,2.498959301789496e-05,0.6578974148608324,0.10839048561552324,0.09859056257028109,0.693865950586416,195.0,Moderate,Normal
0.0383721666607739,0.1115450458465536,0.00016416084896355915,5.828445169823363e-05,1.187715985343433e-05,0.6708817789170347,0.05151629013425956,0.07715307630646337,0.6932798638314469,186.0,Moderate,Normal
0.0390715436173229,0.1107384995200704,0.00014814418416403207,4.4284829660155286e-05,1.1193642465339424e-05,0.6831093724457269,0.04855158472392305,0.06962548998332446,0.688266980263608,186.0,Moderate,Normal
0.0376638637307821,0.1092598594162348,-4.088565449266167e-05,6.519640997291909e-05,7.6654997827021e-06,0.6584981276657018,0.033248530431759626,-0.01921562931008146,0.6790768687524876,170.0,Moderate,Normal
0.0373765661981921,0.1084498434764958,-8.040573511793997e-06,7.552142250739249e-05,8.289690411682682e-06,0.6534751462571622,0.0359559104736601,-0.0037789459887654355,0.6740424206858647,171.0,Moderate,Normal
0.044636903714173,0.1132234239784532,0.00017400460015921205,8.67867018456288e-05,1.4740175275389949e-05,0.780411636221868,0.06393440481456988,0.08177948809669867,0.7037113962577433,203.0,Poor,Normal
0.0144947373896936,0.1365497995638351,3.783391176778599e-05,8.235518040893389e-05,3.4487131457389806e-06,0.2534194978068194,0.014958534632701082,0.01778135712638744,0.848690551242011,142.0,Moderate,Normal
0.0532280081178813,0.118483944859558,0.000281425811451066,0.00021740802282855224,7.016904306067521e-05,0.9306146585368337,0.30435296193406447,0.13226580663159426,0.7364068259153886,267.0,Poor,Normal
0.0428037975510134,0.1323282102702108,0.0005392004989203526,0.00012279744202174777,5.038508366441019e-05,0.7483624289264809,0.21854152175481195,0.25341594844529447,0.8224523366406893,254.0,Poor,Normal
0.0451596752206171,0.1157944466727745,8.547716803005213e-05,0.00013706975564326085,1.786387585999058e-05,0.7895515391444956,0.07748322183771632,0.04017295542219655,0.7196909339404713,204.0,Poor,Normal
0.0433512139917016,0.1104337216554034,3.667243842607993e-06,0.0002137327294223328,1.226382873287508e-05,0.7579332128434796,0.0531934374005228,0.0017235482504476445,0.6863727109582204,189.0,Moderate,Normal
0.038679368004701,0.1095362345050186,5.505529878975858e-05,0.00012109948759134223,2.0341220753452197e-05,0.6762527496501052,0.0882285195241234,0.02587514438076704,0.6807946078278925,185.0,Moderate,Normal
0.0393139341514777,0.1090709063600796,0.00014085217893825884,0.0002259442628926848,2.3531062666219533e-05,0.6873472200028902,0.10206421959791058,0.06619835958552724,0.6779024790873293,193.0,Moderate,Hotspot
0.0342677068465394,0.1083099701030355,8.302107315564649e-05,0.00012565728047593533,1.3475306992969829e-05,0.5991212414939028,0.058448133498625966,0.03901862857473369,0.6731730733063351,172.0,Moderate,Normal
0.0420642314013621,0.1103595629270406,9.664759527982344e-05,7.264955290397209e-05,1.1385978317155237e-05,0.7354321855422288,0.04938582705690792,0.04542288457045964,0.6859117962424562,190.0,Moderate,Normal
0.0275928073370733,0.1343844452967587,0.0003662809247183052,6.627431504435963e-05,7.25249684509543e-06,0.48242028747712623,0.03145716116312976,0.17214640587456104,0.8352323424974408,187.0,Moderate,Normal
0.0424845661510349,0.1156704095467206,0.0001623501749552876,0.00010338290351194588,2.3119083938910815e-05,0.742781130080443,0.10027729276463722,0.07630208734771769,0.718920012729152,205.0,Poor,Normal
0.0381869121308987,0.1097065446267449,3.082749674236332e-05,7.9381010119465e-05,1.1658882861989066e-05,0.6676428716733068,0.05056953005359297,0.01448844973400923,0.6818531270754612,178.0,Moderate,Normal
0.0441985650169397,0.1279254166885399,0.0003270082004349362,0.0001848483388520668,3.680021577223479e-05,0.7727479187266383,0.15961817607242365,0.15368882897649033,0.7950878928716872,235.0,Poor,Normal
0.0502538065396124,0.1257842793551072,0.0002270175173249624,0.00015359117378055032,4.274017174133768e-05,0.8786150499839334,0.18538228962020495,0.10669474450004056,0.7817801983192221,246.0,Poor,Normal
0.0457499109654629,0.1163816163002667,0.0004010873972305896,0.00014980900758489751,4.426719806912954e-05,0.7998709566009866,0.19200565179735302,0.18850491307438197,0.7233403374285808,238.0,Poor,Normal
0.0422590262802394,0.1209604429930433,0.00014348952333060594,0.00015257792872223728,2.4827423081131823e-05,0.7388378919757601,0.10768708567678043,0.06743787092110975,0.7517988702301436,209.0,Poor,Normal
0.0434963468679548,0.1173324157935074,0.0007065931495319494,0.0001532199262728982,3.600312660461177e-05,0.7604706510616771,0.1561608615857226,0.33208792186232133,0.7292497898672997,243.0,Poor,Normal
0.043592920997212,0.1115432248882375,5.69137111011871e-05,0.00010412918126077433,1.1242323022671696e-05,0.7621591098919069,0.04876273299054351,0.026748569608388416,0.6932685461281474,192.0,Moderate,Normal
0.040283437284651,0.1097697863939119,-1.9950843796348253e-06,5.219761736765953e-05,1.0484023860359494e-05,0.7042975786417167,0.045473667242813785,-0.0009376589993998379,0.6822461901953627,180.0,Moderate,Normal
0.0362040750520462,0.109092936575694,0.00012060303898264576,0.00010516110331671248,9.590260657212804e-06,0.6329758360971514,0.04159703637711769,0.05668157498067623,0.678039402289659,176.0,Moderate,Normal
0.0145250188952584,0.1396222231502656,0.0002598190280555291,4.070988127352189e-05,1.1824038629311083e-06,0.2539489260901163,0.005128588080846196,0.12211095047327154,0.8677864186511585,153.0,Moderate,Normal
0.0344151792036697,0.1286696220286267,0.0001231463521567692,0.00010027448141545256,7.718955503992227e-06,0.6016995821481407,0.033480390613932896,0.05787689308869806,0.7997133118934138,186.0,Moderate,Normal
0.0407622944497516,0.1100535766790953,7.854961113618736e-05,0.000164426351350957,2.529992683595674e-05,0.7126697028850492,0.1097365352778186,0.03691711013981524,0.6840100165381237,195.0,Moderate,Normal
0.0146830882150579,0.1343896523393815,0.0002037274649837664,5.1634944161153605e-05,6.154106300096921e-06,0.2567125392943637,0.026692974548220397,0.09574877780453023,0.8352647055465848,150.0,Moderate,Normal
0.0437624215859327,0.1110289045516999,0.0001949382374100244,9.69647384509097e-05,1.0272133656517304e-05,0.7651225822830731,0.0445546093743971,0.09161797591142892,0.6900719188806134,198.0,Moderate,Normal
0.0319834664352018,0.1551054423773389,0.00021847115906930328,2.6584763064972406e-05,-3.104836035292824e-07,0.5591846050203907,-0.0013466993455274513,0.10267808745419639,0.9640184299964608,200.0,Moderate,Normal
0.035672521079653,0.107996001165405,9.665346605493882e-06,0.00011348577970324284,7.504445849238037e-06,0.6236823844726405,0.03254997107363165,0.0045425643744546,0.6712216792244572,167.0,Moderate,Normal
0.0404976213356365,0.1348797716752963,0.0008494485195706878,0.00012623225382960444,3.999389319780278e-05,0.708042276677955,0.17347051239533862,0.3992277504814672,0.8383109176296532,259.0,Poor,Normal
0.0355850187453672,0.1484510729240952,0.0005533797391378625,0.00021120951261540947,9.237481223317484e-06,0.6221525328433589,0.04006688203936193,0.26007997345111095,0.9226598890283999,225.0,Poor,Normal
0.0432818969700795,0.1163855179038644,8.522378203386004e-05,0.00020457732394795093,2.8141786984240264e-05,0.7567213050774633,0.12206289054512025,0.04005386789784087,0.7233645868534693,207.0,Poor,Normal
0.0137774767736642,0.1434538076020161,-0.00010697723651002285,6.603646385238157e-05,-5.887876502944489e-07,0.2408792343840391,-0.0025538222769029353,-0.05027765721012159,0.8916006573455644,136.0,Moderate,Normal
0.0381687843747745,0.1087801745160157,-1.4005430856581252e-05,9.41223893907952e-05,9.31696654404174e-06,0.6673259341028045,0.040411643656985644,-0.006582337277157819,0.6760955092507543,173.0,Moderate,Normal
0.0495448452072227,0.1279509182284746,-0.00016186986559520836,0.00013524023513602096,2.724598334363936e-05,0.8662198875199069,0.11817740943498951,-0.07607634932953086,0.7952463912074873,218.0,Poor,Normal
0.0400561301087662,0.1193769445319204,3.893051886698771e-05,0.00013575189135492524,3.27954824612246e-05,0.7003234417662483,0.14224794567170373,0.01829674561113937,0.7419570382673436,203.0,Poor,Normal
0.0425099167110594,0.1276181251084943,0.0002593976058677335,0.00018502436266440496,1.2923939661763174e-05,0.7432243479199809,0.05605661904942192,0.12191288852112211,0.7931780002076632,213.0,Poor,Normal
0.0415171729136752,0.1202456765445035,2.260526255518067e-05,0.00010341316904404822,3.715347304767912e-05,0.7258676599152142,0.16115040301206243,0.010624126019442341,0.7473564211517986,209.0,Poor,Normal
0.0412790634023223,0.1381253933838699,0.0005098451492114732,0.0002427033104348324,4.327905601788181e-05,0.7217046598436858,0.1877196597559795,0.23961938519412096,0.858483253918471,250.0,Poor,Hotspot
0.0392614840042547,0.1091633443934897,1.0494313482729998e-05,9.830174177291456e-05,9.11218064272736e-06,0.6864302051159149,0.039523400167994716,0.0049321660677860354,0.6784770041747415,177.0,Moderate,Normal
0.0327604245013865,0.1608946857768148,0.00029419507372855047,5.723357682808812e-05,1.944843985019733e-06,0.5727685919292866,0.008435614931054032,0.13826716367313038,1.0,212.0,Poor,Normal
0.0379101732083789,0.1168948567012007,0.00011589759260510582,9.539311499815051e-05,1.1713185559002118e-05,0.6628044922751101,0.05080506392944531,0.05447008749316391,0.7265302526110248,187.0,Moderate,Normal
0.0494564955596929,0.129554041060856,0.0008116416977039218,0.0002083230463380412,2.466803542822012e-05,0.8646752218452923,0.10699575368558527,0.38145912519226094,0.8052101934588878,263.0,Poor,Normal
0.0399753206262817,0.1256037212899101,0.00012098514399937152,0.00013922981435400886,1.924624672649426e-05,0.6989106049608149,0.08347915179999256,0.05686115846662098,0.7806579855853127,203.0,Poor,Normal
0.0532676665589534,0.129077762786277,-9.961011296444616e-05,0.00014043182127255818,3.925019506721737e-05,0.9313080289615672,0.17024477752771652,-0.04681522235638131,0.8022500069724325,238.0,Poor,Normal
0.038606396299848,0.110868360639512,0.00012506173802819033,5.916840212930496e-05,8.273478337521346e-06,0.6749769450390397,0.035885591817813096,0.05877709501398709,0.6890740990246449,182.0,Moderate,Normal
0.0394842072985151,0.1099250819518088,0.00018429292354655807,0.000192420398794686,2.192577199136193e-05,0.6903241994577154,0.09510139168481545,0.08661484198516256,0.68321139024002,195.0,Moderate,Normal
0.0477772012175316,0.1252954959889068,0.0004500879141951202,0.00014904639098469716,4.63521555074207e-05,0.8353151915516117,0.20104899832413503,0.21153440304284452,0.7787422896161441,253.0,Poor,Normal
0.040719001373717,0.1117600194423689,0.00016552632760837837,0.00014609686485630367,1.9064258161727865e-05,0.7119127861302136,0.08268979004858763,0.07779483028583009,0.6946159775432043,196.0,Moderate,Normal
0.0413567689069232,0.1403141604251694,0.000198698924430348,9.79393072477924e-05,5.143036916105133e-05,0.7230632280897574,0.22307536920509508,0.09338544101943504,0.8720869788067849,242.0,Poor,Normal
0.038073345576686,0.1088355974444862,-4.8795091912643325e-05,0.0001097883190197783,7.481653335566433e-06,0.6656573248943292,0.03245111025491026,-0.022932943350900674,0.6764399763672593,170.0,Moderate,Normal
0.0438737904372174,0.12758647545941,0.00041824721135587807,0.0001355975081366264,1.4402506620439644e-05,0.7670697054081845,0.0624697923472522,0.19656976201352822,0.7929812898630579,224.0,Poor,Normal
0.0401593739725381,0.1165255904082503,-1.3666486486281151e-05,0.0001383820314815007,4.947902141283959e-05,0.7021285112480392,0.21461154468894678,-0.006423038631771215,0.7242351718806231,210.0,Poor,Normal
0.039933324842526,0.1078263052136712,-4.960268626693527e-05,0.00013734893761901932,1.310225014082184e-05,0.6981763694832587,0.056830027379908346,-0.023312500286885984,0.6701669771942783,177.0,Moderate,Normal
0.0470697209239162,0.1131057946348443,0.000216586117574755,0.00016004828514733062,2.3342215920879332e-05,0.8229459229063089,0.10124511100259743,0.10179214691972695,0.7029803009885554,216.0,Poor,Normal
0.0431862473487671,0.1149056753219465,0.0001619716515261184,0.0001438578198155872,1.2568762237359738e-05,0.7550490099301476,0.05451606360767499,0.07612418715288524,0.714167001645648,199.0,Moderate,Normal
0.0428629113783954,0.1290342928468851,0.0005421520737898231,0.00016075202697411558,3.10615849285862e-05,0.7493959486133733,0.1347272951578818,0.254803143276256,0.8019798306196089,240.0,Poor,Normal
0.0392968378616015,0.1104051892360881,7.008820301409023e-06,5.925121931396306e-05,9.592453218637476e-06,0.6870483161263793,0.041606546447865614,0.0032940378351292363,0.6861953749624569,178.0,Moderate,Normal
0.014049934855093,0.1466506913822238,-0.00013781641068064747,8.71279896581884e-05,6.563321474494105e-07,0.2456427694735531,0.0028467914677993192,-0.06477159515596327,0.911470075435869,139.0,Moderate,Normal
0.0250832826531775,0.1543147693541249,-3.2633300384472176e-05,1.2688449266530448e-05,7.675704348028145e-06,0.43854488166405586,0.0332927919685679,-0.015337149695502737,0.9591042029081231,178.0,Moderate,Hotspot
0.0414582350225412,0.124606169599687,0.0003635485714014144,0.00019871778967365416,6.147174232877672e-05,0.7248372162188979,0.26662907226528687,0.17086224180447213,0.7744579567564746,244.0,Poor,Normal
0.0395793478094641,0.1104885301223973,1.7548248357625124e-05,0.00010911634335569318,1.0981225559863627e-05,0.691987593547416,0.04763024232667068,0.008247407059165272,0.6867133590456901,180.0,Moderate,Normal
0.0382232625529833,0.1091755990664832,2.8524539861357173e-05,5.314860189781034e-05,8.941285235140013e-06,0.6682784061753873,0.03878215415392035,0.013406095390129076,0.6785531699780702,176.0,Moderate,Normal
0.0396440074923274,0.1162018292792545,0.00023924648068219016,0.00014949147849064765,2.696653205581704e-05,0.6931180744881206,0.1169653104315662,0.11244216935198306,0.7222229169237073,206.0,Poor,Normal
0.0431256615195081,0.1176107357293294,0.0002467646538006197,0.0001778616272296588,3.39836506273975e-05,0.753989754421597,0.14740153598556616,0.11597559518374248,0.7309796166448482,219.0,Poor,Normal
0.0400967924340223,0.117854028327335,5.083737271831118e-05,0.00012287971122995522,3.480956192706331e-05,0.7010343636525176,0.15098386430848118,0.02389278394525515,0.732491739912506,204.0,Poor,Normal
0.0136703638845423,0.1418584169089136,-9.094691677382484e-05,-3.2370096328101444e-05,1.0759670126110709e-07,0.23900652059557057,0.0004666926224836208,-0.04274365327658665,0.8816849122393802,136.0,Moderate,Hotspot
0.0329445039223157,0.1270837840748758,3.016036599168229e-05,0.00012179995411478886,7.833792948473817e-06,0.5759869540944142,0.03397848941711436,0.014174908533176945,0.7898569394091747,177.0,Moderate,Normal
0.040247605259457,0.1100398944101817,3.704242808535176e-05,8.274552324307657e-05,7.364949906715145e-06,0.7036711075587345,0.03194491788446511,0.017409371958597986,0.6839249778754262,180.0,Moderate,Normal
0.0142936321400137,0.1497439679110914,-7.8775204882364e-05,0.00010498858275862776,3.484512511076946e-07,0.24990346367594699,0.0015113811695073843,-0.03702313573375506,0.9306955490053219,144.0,Moderate,Normal
0.0430248487257614,0.1169091933130714,0.000498673238085038,0.0001316267160591579,2.9385322691145784e-05,0.7522271886794983,0.12745663341461042,0.23436875864662896,0.7266193581759567,227.0,Poor,Normal
0.0384075891467159,0.1094545523424724,-2.070416427572226e-05,0.00012027332763145387,1.088205443458344e-05,0.6715010897991259,0.04720009500812652,-0.009730639042814314,0.6802869331203542,175.0,Moderate,Normal
0.0370298220407969,0.1238963242124927,1.402749715246474e-06,0.00016100630688953207,1.1783975129904724e-05,0.6474128266806087,0.05111210838435714,0.0006592708097124019,0.7700460932833767,185.0,Moderate,Normal
0.038185125267473,0.113100383812793,0.0002576870343055351,0.0001175923427732791,1.2345749266469276e-05,0.6676116309533259,0.053548761571340586,0.12110894617372811,0.7029466714001996,191.0,Moderate,Normal
0.0481150774930856,0.1147710468100161,0.0002241973826430396,0.0001939519856081914,4.0406380248869656e-05,0.8412224690530734,0.17525964404479116,0.1053693245373478,0.7133302523690612,231.0,Poor,Normal
0.0379736578949819,0.1159360010703583,6.387912501537788e-05,0.0001415897830376808,9.811425728724383e-06,0.6639144301073604,0.042556323288479775,0.030022207108563365,0.720570729297915,182.0,Moderate,Normal
0.0323676305999715,0.1488217725385047,0.001428045373196,0.00015938898203900277,1.2859614773286464e-05,0.5659011592492749,0.05577761466971225,0.671159380223116,0.924963878203802,262.0,Poor,Normal
0.0392630812442876,0.1092846993505266,-1.8269911719790905e-05,8.62825022862102e-05,8.631722205838358e-06,0.6864581305454092,0.037439447730066584,-0.008586577749377254,0.6792312550466768,175.0,Moderate,Normal
0.0380261235842386,0.1095938514458865,-2.767802701333824e-05,3.232703992152889e-05,6.834461984899096e-06,0.6648317167242932,0.029643966307637278,-0.013008247360163636,0.6811527112704624,171.0,Moderate,Normal
0.0427240110162207,0.1304645875226313,0.0001081959859268503,0.0001032574380767805,1.7986370542354277e-05,0.7469674768804169,0.0780145333359553,0.05085045070716192,0.8108694634178618,212.0,Poor,Normal
0.0142471170676289,0.1504797268739127,0.00034296028634299707,2.386459863297594e-05,2.830123976828024e-06,0.24909021497972805,0.012275450503769976,0.16118606421304227,0.9352684717172747,166.0,Moderate,Normal
0.0511486013786071,0.1283239393985827,0.00024137464332253523,0.0001907712298490174,3.985502659100404e-05,0.8942592422615668,0.17286818890267844,0.11344237308886526,0.7975648094219058,249.0,Poor,Normal
0.0511810258030834,0.1107084176652393,4.044604485210201e-05,0.00016674570005427634,1.4831738477359898e-05,0.8948261363795178,0.06433155333631364,0.019009019534624673,0.6880800141454553,209.0,Poor,Normal
0.0449172323641087,0.1264005095912517,0.0005038723748050697,9.917117533065508e-05,2.9721314641929392e-05,0.785312776806732,0.12891397330334983,0.2368122730084327,0.7856102206295881,239.0,Poor,Normal
0.0429791304999969,0.1115739150987313,6.431271661164206e-05,7.173490628624192e-05,1.2966646232243367e-05,0.7514278716927625,0.05624185559609185,0.030225988495682272,0.6934592933262019,192.0,Moderate,Normal
0.0497270463970398,0.1282654623339183,0.00023320602196763403,0.00017156389572841918,3.293035261645381e-05,0.8694054115333385,0.1428329348553958,0.10960324658158703,0.7972013600986291,241.0,Poor,Normal
0.0440252274389264,0.1117248062721313,8.578655242741339e-05,0.0001535458372133392,2.5741825951513025e-05,0.7697173621328764,0.11165323955123019,0.040318361334558406,0.6943971190391612,204.0,Poor,Normal
0.038126364319129,0.1099030361738033,6.562159370168279e-05,9.611914939503172e-05,1.1001242423319446e-05,0.6665842808455151,0.04771706397074156,0.030841140614115276,0.6830743703136063,179.0,Moderate,Normal
0.040513091888363,0.1113244113248172,-1.5380020948084523e-05,9.296286750399848e-05,9.92816376349341e-06,0.7083127568941424,0.04306266575949784,-0.007228373496447855,0.6919085660743386,181.0,Moderate,Normal
0.0418826249865848,0.1091787257518566,9.843759227744152e-05,9.459838184272112e-05,1.055050612775872e-05,0.732257060309254,0.0457620290918068,0.04626415565194768,0.6785726030958161,188.0,Moderate,Normal
0.0382575829152745,0.1188034000355256,-0.00017980795017121486,0.0001053976136117337,2.6064026191124458e-05,0.6688784480210966,0.11305075892707248,-0.08450697342061143,0.7383923183163665,184.0,Moderate,Normal
0.0381443618323464,0.1091690628359749,7.692874368654891e-05,0.00010472454578854567,8.609575598137879e-06,0.6668989413073576,0.037343388480055084,0.03615532734681581,0.6785125456996688,177.0,Moderate,Normal
0.012359246753159,0.1418146799239575,0.0001952598021974312,2.300524834227683e-05,2.7809203602075414e-06,0.2160835357861095,0.012062033506713839,0.09176910641993268,0.8814130761327683,148.0,Moderate,Normal
0.0420236084672474,0.1104782810407212,0.00013968245033729366,8.73765657226914e-05,9.908089242210936e-06,0.7347219523530365,0.0429755940289279,0.06564860511862537,0.6866496584851239,191.0,Moderate,Normal
0.037898045531982,0.1095399818180021,-3.596028591623513e-05,9.88537456636953e-05,9.488545772544564e-06,0.6625924574117359,0.0411558556929976,-0.016900781768699358,0.6808178982987082,172.0,Moderate,Normal
0.0397953796473127,0.110361182978562,-0.00016120752638708446,0.0001723576514670751,1.7245801565282138e-05,0.6957645974617336,0.07480237093702552,-0.07576506008006743,0.6859218652606688,176.0,Moderate,Normal
0.0399259376708091,0.1178030820593045,0.00010846684642643927,0.00017208190750959943,3.793679525176512e-05,0.6980472154809212,0.1645480043268779,0.05097775097957848,0.7321750963404419,209.0,Poor,Normal
0.040563910971615,0.1384241109848914,0.0006678007921433682,0.00011538737228102618,3.901898620463832e-05,0.709201254989036,0.1692419264258354,0.31385611002286634,0.860339857196443,253.0,Poor,Normal
0.0380936566379093,0.1173858302688555,0.0005698881954538091,0.00017841364272753072,2.7767124095178727e-05,0.6660124343935045,0.12043781836173517,0.26783869422946704,0.729581773954221,219.0,Poor,Normal
0.0401726614351287,0.1098633864596514,4.58673103294974e-05,7.814917649403057e-05,1.0587524216764709e-05,0.7023608232938741,0.04592259227669119,0.02155693099887356,0.6828279375991851,182.0,Moderate,Normal
0.0419348237051052,0.1177397251410281,1.4403700417396536e-06,0.000126456924917254,3.944443477585271e-05,0.7331696793293823,0.17108727769687596,0.00067695178504195,0.7317813175281057,209.0,Poor,Normal
0.0394289232536027,0.1101876811560879,-3.658640223252318e-05,6.578189953683221e-05,1.0378742899812444e-05,0.6893576379725523,0.045017018972007945,-0.017195046815647406,0.6848435088088294,177.0,Moderate,Normal
0.014885776001057,0.1413823715753902,0.00019864706732526487,4.660153195858373e-05,1.1526881994264915e-06,0.2602562417815844,0.004999698618927131,0.09336106897694883,0.8787261735388133,152.0,Moderate,Normal
0.0367196033150994,0.1151514105393979,0.00010029882298110844,9.488544955097102e-05,1.4892347092631062e-05,0.6419891013958422,0.06459443865969693,0.047138905480610074,0.7156943063932533,184.0,Moderate,Normal
0.0387769095304995,0.1146429565966476,0.0005328409033844334,0.0001771672096928447,3.009787901329826e-05,0.6779581220082648,0.1305472930236409,0.250427036273124,0.712534140224337,218.0,Poor,Normal
0.0340669627373217,0.117176027349288,0.0002889820355587739,0.00011944601007154392,9.222984025488505e-06,0.5956115213811535,0.04000400153099902,0.13581711584357414,0.7282777972656527,185.0,Moderate,Normal
0.0399189166495156,0.1096212850015875,-5.001480601554392e-05,7.909965965744603e-05,1.263257781818e-05,0.697924463088625,0.05479285890362045,-0.023506190235570774,0.6813232175588992,178.0,Moderate,Normal
0.0524668654565061,0.1234850216889767,0.0003399319871666816,0.00018144315289694648,0.00023055153665919227,0.9173071810835199,1.0,0.15976281013690788,0.767489747052734,377.0,Very Poor,Normal
0.0367029707307674,0.1085099625705319,6.841611950417258e-07,0.00010025953797073242,9.865640853339143e-06,0.6416983047394197,0.04279147732562204,0.00032154524797013456,0.674416075625093,171.0,Moderate,Normal
0.0450108111106553,0.1170311120523978,-0.0001237285260579798,0.0001839503514883304,4.5096982670318736e-05,0.786948865706976,0.19560478027514672,-0.058150505875835284,0.7273771130933288,213.0,Poor,Normal
0.0323209035447551,0.1586833067843504,0.0002667977076966089,4.804747462961021e-05,5.226553308915512e-07,0.5650842043401538,0.0022669783010995713,0.12539082266122614,0.9862557362799917,207.0,Poor,Normal
0.041066477213359,0.113270596484418,6.97447931487832e-05,0.00014212121626172962,1.942492195104574e-05,0.7179878981115242,0.0842541421866999,0.03277898099187503,0.7040045849714478,194.0,Moderate,Normal
0.0393491901237998,0.1164616029630303,-0.0001103792008363226,0.00012521433820315026,3.3685657879897776e-05,0.6879636196354155,0.1461090147913126,-0.05187652816453006,0.7238374741884274,193.0,Moderate,Normal
0.0231119358367539,0.132190058390471,0.00022077333165932843,1.4703435142211248e-05,1.0696864792457096e-05,0.40407873669089045,0.04639684882373827,0.1037600731933679,0.8215936887675616,171.0,Moderate,Normal
0.0322478296986002,0.1204486997901519,0.0003264654582696938,7.590787992106989e-05,1.2719864785446511e-05,0.5638066139363045,0.05517145957803513,0.15343374849929944,0.7486182605013594,188.0,Moderate,Normal
0.0182674120205484,0.153674481208515,0.00022881149315467816,1.7604058555918523e-05,2.8671473574013973e-06,0.3193792516564861,0.01243603664043105,0.10753788557147068,0.9551246547799889,172.0,Moderate,Normal
0.0513789764011123,0.1267849491503889,0.0004453574045584825,0.00015999844047951745,4.0512237217490586e-05,0.8982870159935709,0.1757187907074196,0.20931113620871045,0.7879996069370419,258.0,Poor,Normal
0.0371132914120351,0.1084376832507114,2.941861282905048e-05,8.252565925047973e-05,8.473048044334832e-06,0.648872167789919,0.036751210454345956,0.013826295945471601,0.673966841895144,172.0,Moderate,Normal
0.0386211333683603,0.1105669147918966,0.00010921760657577,8.366076009490425e-05,8.475635222078782e-06,0.6752346013456788,0.03676243214378442,0.051330596712619386,0.6872005390238283,181.0,Moderate,Normal
